Date,Close,High,Low,Open,Volume
2022-05-27,581622.1875,605656.1621900826,561433.6487603305,576815.3925619834,1
2022-05-31,591235.75,615269.7235772358,576815.3658536585,600849.3394308944,1
2022-06-01,562395.0,591235.7692307692,547974.6153846154,557588.2051282051,0
2022-06-02,576815.375,596042.5541666667,557588.1958333333,561433.6316666666,0
2022-06-03,622960.625,639303.727816358,585467.6244212963,585467.6244212963,2
2022-06-06,575854.0625,603733.4745409015,557588.2408180301,603733.4745409015,1
2022-06-07,597965.3125,614308.4158963023,567201.8237540193,574892.6959405144,1
2022-06-08,613347.0,650839.9984326019,591235.7445141065,591235.7445141065,1
2022-06-09,591235.75,672951.2601626016,578738.0837398374,616231.0825203252,2
2022-06-10,559510.9375,605656.1694587629,529708.8085266324,586428.989475945,1
2022-06-13,536034.9375,557554.5882755475,512558.9548357664,544838.4309990876,0
2022-06-14,523318.78125,537991.2704439253,489082.97313084116,537013.1044976636,1
2022-06-15,527231.4375,533100.433093692,490061.13207328384,518427.9441094619,0
2022-06-16,457781.65625,520384.2759081196,440174.6694711538,489082.9660790598,1
2022-06-17,446043.65625,461694.31085526315,422567.6743421053,453868.9835526316,1
2022-06-21,457781.65625,467563.3155715812,440174.6694711538,445065.49913194444,0
2022-06-22,441152.84375,459737.9968126386,440174.6777993348,449956.33730598673,0
2022-06-23,433327.5,459737.97968397295,415720.5135440181,453868.98419864563,0
2022-06-24,450934.5,469519.6529284165,436262.010845987,446043.67028199567,0
2022-06-27,469519.65625,474410.4860026042,445065.5074869792,450934.50319010415,0
2022-06-28,460716.15625,480279.4749867304,451912.6628184714,469519.6496815287,0
2022-06-29,479301.3125,498864.63137755106,451912.66607142857,463650.6573979592,0
2022-06-30,470497.8125,489082.96517671517,461694.31912681914,469519.64656964655,0
2022-07-01,460716.15625,499842.79372346075,459737.9903131635,486148.4706077495,0
2022-07-05,449956.3125,489082.94836956525,416698.6720108696,459737.9714673913,0
2022-07-06,438218.34375,449956.3351004464,430393.01618303574,436262.0118582589,0
2022-07-07,458759.8125,562445.3991204691,451912.65111940296,451912.65111940296,6
2022-07-08,474410.46875,474410.46875,451912.6527061856,467563.3073453608,1
2022-07-11,464628.8125,479301.30131578946,454847.1532894737,467563.3102631579,0
2022-07-12,426480.34375,467563.3126433486,420611.34819380735,459737.9852350917,1
2022-07-13,417676.84375,440174.6596896956,415720.5119291569,430393.00058548007,0
2022-07-14,405938.84375,440174.6498493976,405938.84375,430392.9909638554,0
2022-07-15,428436.6875,518427.95519406395,410829.7003424658,425502.18964041094,4
2022-07-18,417676.84375,440174.6596896956,412786.0141978923,431371.16649590165,1
2022-07-19,430393.0,430393.0,413764.1795454545,413764.1795454545,1
2022-07-20,410829.6875,440174.6651785715,410829.6875,440174.6651785715,1
2022-07-21,406917.03125,424524.0181790865,401048.0356069711,414742.35877403844,1
2022-07-22,406917.03125,415720.52471454325,401048.0356069711,401048.0356069711,0
2022-07-25,409851.53125,420611.35665274464,391266.3782816229,391266.3782816229,0
2022-07-26,400069.875,410829.70048899757,393222.7133251834,401048.04095354525,0
2022-07-27,416698.6875,420611.3512323944,399091.70070422534,401048.03257042257,0
2022-07-28,402026.1875,440174.6578467153,402026.1875,420611.33972019464,1
2022-07-29,410829.6875,420611.3467261905,402026.1941964286,412786.0193452381,0
2022-08-01,430393.0,445065.48863636365,410829.6818181818,410829.6818181818,1
2022-08-02,438218.34375,449956.3351004464,421589.5226702009,440174.6756417411,0
2022-08-03,443109.15625,449956.3176048565,430392.9994481236,440174.6585264901,0
2022-08-04,450934.5,459737.99349240784,431371.1811279827,440174.67462039046,0
2022-08-05,430393.0,457781.64545454545,421589.5068181818,440174.65909090906,0
2022-08-08,434305.65625,449956.3105292793,409851.50893862615,440174.65160472976,0
2022-08-09,440174.65625,449956.3152777778,420611.3381944445,447999.98347222223,0
2022-08-10,448000.0,462672.48908296943,427458.51528384275,439196.5065502183,1
2022-08-11,462000.0,480000.0,450000.0,480000.0,0
2022-08-12,466000.0,470000.0,453000.0,470000.0,0
2022-08-15,451000.0,470000.0,450000.0,460000.0,0
2022-08-16,450000.0,457000.0,430000.0,450000.0,0
2022-08-17,435000.0,450000.0,430000.0,450000.0,0
2022-08-18,439000.0,447000.0,435000.0,440000.0,0
2022-08-19,435000.0,440000.0,430000.0,435000.0,0
2022-08-22,420000.0,445000.0,416000.0,430000.0,0
2022-08-23,422000.0,440000.0,413000.0,436000.0,0
2022-08-24,421000.0,440000.0,413000.0,440000.0,0
2022-08-25,418000.0,438000.0,412000.0,422000.0,0
2022-08-26,433000.0,459000.0,412000.0,421000.0,1
2022-08-29,405000.0,422000.0,400000.0,420000.0,0
2022-08-30,406000.0,419000.0,400000.0,418000.0,0
2022-08-31,420000.0,430000.0,401000.0,407000.0,0
2022-09-01,403000.0,430000.0,401000.0,406000.0,0
2022-09-02,410000.0,420000.0,400000.0,420000.0,0
2022-09-06,409000.0,420000.0,400000.0,420000.0,0
2022-09-07,405000.0,420000.0,400000.0,402000.0,0
2022-09-08,406000.0,420000.0,400000.0,409000.0,0
2022-09-09,404000.0,415000.0,400000.0,400000.0,0
2022-09-12,420000.0,430000.0,402000.0,420000.0,0
2022-09-13,412000.0,412000.0,405000.0,410000.0,0
2022-09-14,410000.0,420000.0,405000.0,420000.0,0
2022-09-15,400000.0,419000.0,400000.0,407000.0,0
2022-09-16,400000.0,405000.0,395000.0,400000.0,0
2022-09-19,384000.0,405000.0,381000.0,405000.0,0
2022-09-20,379000.0,390000.0,375000.0,381000.0,0
2022-09-21,385000.0,400000.0,377000.0,385000.0,0
2022-09-22,370000.0,400000.0,370000.0,400000.0,0
2022-09-23,351000.0,375000.0,345000.0,370000.0,0
2022-09-26,353000.0,397000.0,343000.0,350000.0,0
2022-09-27,349000.0,375000.0,340000.0,375000.0,0
2022-09-28,352000.0,360000.0,340000.0,360000.0,0
2022-09-29,341000.0,360000.0,300000.0,360000.0,0
2022-09-30,305000.0,340000.0,301000.0,320000.0,0
2022-10-03,314000.0,320000.0,302000.0,304000.0,0
2022-10-04,330000.0,345000.0,310000.0,310000.0,1
2022-10-05,336000.0,400000.0,331000.0,350000.0,2
2022-10-06,310000.0,350000.0,303000.0,339000.0,1
2022-10-07,295000.0,325000.0,295000.0,315000.0,0
2022-10-10,297000.0,310000.0,295000.0,300000.0,0
2022-10-11,273000.0,300000.0,271000.0,300000.0,1
2022-10-12,268000.0,290000.0,254000.0,276000.0,1
2022-10-13,280000.0,289000.0,258000.0,270000.0,0
2022-10-14,283000.0,300000.0,280000.0,300000.0,0
2022-10-17,277000.0,290000.0,270000.0,290000.0,0
2022-10-18,250000.0,300000.0,234000.0,300000.0,1
2022-10-19,251000.0,280000.0,235000.0,248000.0,0
2022-10-20,255000.0,279000.0,240000.0,250000.0,0
2022-10-21,225000.0,265000.0,225000.0,260000.0,1
2022-10-24,208000.0,240000.0,208000.0,238000.0,1
2022-10-25,218000.0,220000.0,204000.0,210000.0,1
2022-10-26,234000.0,250000.0,219000.0,219000.0,0
2022-10-27,238000.0,250000.0,230000.0,250000.0,0
2022-10-28,240000.0,250000.0,231000.0,240000.0,0
2022-10-31,220000.0,250000.0,211000.0,242000.0,0
2022-11-01,223000.0,230000.0,221000.0,230000.0,0
2022-11-02,213000.0,234000.0,210000.0,234000.0,0
2022-11-03,210000.0,230000.0,200000.0,217000.0,1
2022-11-04,213000.0,230000.0,210000.0,221000.0,0
2022-11-07,210000.0,227000.0,206000.0,225000.0,0
2022-11-08,216000.0,230000.0,207000.0,215000.0,0
2022-11-09,208000.0,230000.0,207000.0,220000.0,0
